,date,isEnabled,name,symbol,type
7084,2017-11-03,True,Direxion Daily S&P 500 Bull 3X Shares,SPXL,et
7085,2017-11-03,True,ProShares S&P 500 Ex-Financials,SPXN,N/A
7086,2017-11-03,True,Direxion Daily S&P 500 Bear 3X,SPXS,N/A
7087,2017-11-03,True,ProShares S&P 500 Ex-Technology,SPXT,N/A
7088,2017-11-03,True,ProShares UltraPro Short S&P500,SPXU,N/A
7089,2017-11-03,True,ProShares S&P 500 Ex-Health Care,SPXV,N/A
7090,2017-11-03,True,Nuveen S&P 500 Dynamic Overwrite Fund,SPXX,cs
7091,2017-11-03,True,SPDR S&P 500,SPY,et
7092,2017-11-03,True,SPDR S&P 500 Buyback,SPYB,N/A
7093,2017-11-03,True,SPDR Series Trust Portfolio S&P 500 High Dividend,SPYD,N/A
7094,2017-11-03,True,SPDR Series Trust Portfolio S&P 500 Growth,SPYG,et
7095,2017-11-03,True,SPDR Series Trust Portfolio S&P 500 Value,SPYV,et
7096,2017-11-03,True,SPDR S&P 500 Fossil Fuel Reserves Free,SPYX,N/A
7097,2017-11-03,True,Square Inc. Class A,SQ,cs
7098,2017-11-03,True,Sequential Brands Group Inc.,SQBG,cs
7099,2017-11-03,True,Legg Mason Small-Cap Quality Value ETF,SQLV,N/A
7100,2017-11-03,True,Sociedad Quimica y Minera S.A.,SQM,cs
7101,2017-11-03,True,Sequans Communications S.A. American Depositary Shares each representing one,SQNS,cs
7102,2017-11-03,True,ProShares UltraPro Short QQQ,SQQQ,et
7103,2017-11-03,True,Active Alts Contrarian ETF,SQZZ,N/A
7104,2017-11-03,True,Spire Inc.,SR,cs
7105,2017-11-03,True,Social Reality Inc.,SRAX,cs
7106,2017-11-03,True,Spirit Realty Capital Inc.,SRC,cs
7107,2017-11-03,True,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,SRC-A,ps
7108,2017-11-03,True,1st Source Corporation,SRCE,cs
7109,2017-11-03,True,SRC Energy Inc.,SRCI,cs
7110,2017-11-03,True,Stericycle Inc.,SRCL,cs
7111,2017-11-03,True,Stericycle Inc. Depository Receipt,SRCLP,ps
7112,2017-11-03,True,Surmodics Inc.,SRDX,cs
7113,2017-11-03,True,Sempra Energy,SRE,cs
7114,2017-11-03,True,Global X SuperDividend REIT ETF,SRET,N/A
7115,2017-11-03,True,ServiceSource International Inc.,SREV,cs
7116,2017-11-03,True,Cushing Energy Income Fund of Beneficial Interest,SRF,cs
7117,2017-11-03,True,Seritage Growth Properties Class A,SRG,cs
7118,2017-11-03,True,Stoneridge Inc.,SRI,cs
7119,2017-11-03,True,SPDR Blackstone GSO Senior Loan,SRLN,N/A
7120,2017-11-03,True,Sprague Resources LP representing Limited Partner Interests,SRLP,cs
7121,2017-11-03,True,Sorrento Therapeutics Inc.,SRNE,cs
7122,2017-11-03,True,Sarepta Therapeutics Inc.,SRPT,cs
7123,2017-11-03,True,Sierra Oncology Inc.,SRRA,cs
7124,2017-11-03,True,ProShares UltraShort Real Estate,SRS,N/A
7125,2017-11-03,True,StarTek Inc.,SRT,cs
7126,2017-11-03,True,Sensus Healthcare Inc.,SRTS,cs
7127,2017-11-03,True,Sensus Healthcare Inc. Warrant,SRTSW,N/A
7128,2017-11-03,True,ProShares UltraPro Short Russell2000,SRTY,N/A
7129,2017-11-03,True,Silver Run Acquisition Corporation II,SRUN,cs
7130,2017-11-03,True,Silver Run Acquisition Corporation II Unit,SRUNU,su
7131,2017-11-03,True,Silver Run Acquisition Corporation II Warrant,SRUNW,N/A
7132,2017-11-03,True,The Cushing MLP Total Return Fund of Beneficial Interest,SRV,cs
7133,2017-11-03,True,South State Corporation,SSB,cs
7134,2017-11-03,True,Summit State Bank,SSBI,cs
7135,2017-11-03,True,Seven Stars Cloud Group Inc.,SSC,cs
7136,2017-11-03,True,Simpson Manufacturing Company Inc.,SSD,cs
7137,2017-11-03,True,Stewardship Financial Corp,SSFN,cs
7138,2017-11-03,True,ProShares UltraShort Semiconductors,SSG,et
7139,2017-11-03,True,Stage Stores Inc.,SSI,cs
7140,2017-11-03,True,Strata Skin Sciences Inc.,SSKN,cs
7141,2017-11-03,True,Sasol Ltd. American Depositary Shares,SSL,cs
7142,2017-11-03,True,Samson Oil & Gas Limited Sponsored ADR (Australia),SSN,cs
7143,2017-11-03,True,SS&C Technologies Holdings Inc.,SSNC,cs
7144,2017-11-03,True,Silver Spring Networks Inc.,SSNI,cs
7145,2017-11-03,True,SilverSun Technologies Inc.,SSNT,cs
7146,2017-11-03,True,ProShares Ultra S&P500,SSO,et
7147,2017-11-03,True,E.W. Scripps Company (The),SSP,cs
7148,2017-11-03,True,SSR Mining Inc.,SSRM,cs
7149,2017-11-03,True,ShotSpotter Inc.,SSTI,cs
7150,2017-11-03,True,Shutterstock Inc.,SSTK,cs
7151,2017-11-03,True,Seaspan Corporation,SSW,cs
7152,2017-11-03,True,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands),SSW-D,ps
7153,2017-11-03,True,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series E (Marshall Islands),SSW-E,ps
7154,2017-11-03,True,Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,SSW-G,ps
7155,2017-11-03,True,Seaspan Corporation 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,SSW-H,ps
7156,2017-11-03,True,Seaspan Corporation 7.125% Notes due 2027,SSWA,N/A
7157,2017-11-03,True,Seaspan Corporation 6.375% Notes due 2019,SSWN,N/A
7158,2017-11-03,True,SunLink Health Systems Inc.,SSY,cs
7159,2017-11-03,True,Stratasys Ltd.,SSYS,cs
7160,2017-11-03,True,Sensata Technologies Holding N.V.,ST,cs
7161,2017-11-03,True,STAAR Surgical Company,STAA,cs
7162,2017-11-03,True,Staffing 360 Solutions Inc.,STAF,cs
7163,2017-11-03,True,Stag Industrial Inc.,STAG,cs
7164,2017-11-03,True,Stag Industrial Inc. Cum Pfd Ser B,STAG-B,ps
7165,2017-11-03,True,Stag Industrial Inc. 6.875% Series C Cumulative Redeemable Preferred Stock,STAG-C,ps
7166,2017-11-03,True,iStar Inc.,STAR,cs
7167,2017-11-03,True,iStar Inc. Series D Cumulative Redeemable Preferred Stock,STAR-D,ps
7168,2017-11-03,True,iStar Inc. Series G Cumulative Redeemable Preferred Stock,STAR-G,ps
7169,2017-11-03,True,iStar Inc. Series I Cumulative Redeemable Preferred Stock,STAR-I,ps
7170,2017-11-03,True,Extended Stay America Inc.,STAY,cs
7171,2017-11-03,True,Student Transportation Inc,STB,cs
7172,2017-11-03,True,S&T Bancorp Inc.,STBA,cs
7173,2017-11-03,True,State Bank Financial Corporation.,STBZ,cs
7174,2017-11-03,True,Stewart Information Services Corporation,STC,cs
7175,2017-11-03,True,SteadyMed Ltd.,STDY,cs
7176,2017-11-03,True,STERIS plc,STE,cs
7177,2017-11-03,True,State Auto Financial Corporation,STFC,cs
7178,2017-11-03,True,SunTrust Banks Inc.,STI,cs
7179,2017-11-03,True,SunTrust Banks Inc. Class A Warrant (Expiring December 31 2018),STI+A,N/A
7180,2017-11-03,True,SunTrust Banks Inc. Class B Warrant (Expiring November 14 2018),STI+B,N/A
7181,2017-11-03,True,SunTrust Banks Inc. Dep Shs repstg 1/4000 Perpetual Pfd Stk Ser A,STI-A,ps
7182,2017-11-03,True,SunTrust Banks Inc. Depositary Shares Series E,STI-E,ps
7183,2017-11-03,True,iShares 0-5 Year TIPS Bond,STIP,et
7184,2017-11-03,True,Columbia Seligman Premium Technology Growth Fund Inc,STK,cs
7185,2017-11-03,True,SunOpta Inc.,STKL,cs
7186,2017-11-03,True,The ONE Group Hospitality Inc.,STKS,cs
7187,2017-11-03,True,Sterling Bancorp,STL,cs
7188,2017-11-03,True,Sterling Bancorp Depositary Shares Series A,STL-A,ps
7189,2017-11-03,True,Steel Dynamics Inc.,STLD,cs
7190,2017-11-03,True,Stellar Acquisition III Inc.,STLR,cs
7191,2017-11-03,True,Stellar Acquisition III Inc. Unit,STLRU,su
7192,2017-11-03,True,Stellar Acquisition III Inc. Warrants,STLRW,N/A
7193,2017-11-03,True,Stanley Furniture Company Inc.,STLY,cs
7194,2017-11-03,True,STMicroelectronics N.V.,STM,cs
7195,2017-11-03,True,Stemline Therapeutics Inc.,STML,cs
7196,2017-11-03,True,Stamps.com Inc.,STMP,cs
7197,2017-11-03,True,Stantec Inc,STN,cs
7198,2017-11-03,True,Scorpio Tankers Inc.,STNG,cs
7199,2017-11-03,True,,STNLU,N/A
7200,2017-11-03,True,Statoil ASA,STO,cs
7201,2017-11-03,True,StoneMor Partners L.P. Rep Limited Partnership Interests,STON,cs
7202,2017-11-03,True,STORE Capital Corporation,STOR,cs
7203,2017-11-03,True,SPDR DoubleLine Short Duration Total Return Tactical,STOT,N/A
7204,2017-11-03,True,iPath US Treasury Steepener ETN,STPP,et
7205,2017-11-03,True,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,STPZ,et
7206,2017-11-03,True,Strayer Education Inc.,STRA,cs
7207,2017-11-03,True,Sterling Construction Company Inc,STRL,cs
7208,2017-11-03,True,Streamline Health Solutions Inc.,STRM,cs
7209,2017-11-03,True,Straight Path Communications Inc. Class B,STRP,cs
7210,2017-11-03,True,Stratus Properties Inc.,STRS,cs
7211,2017-11-03,True,Strattec Security Corporation,STRT,cs
7212,2017-11-03,True,State Street Corporation,STT,cs
7213,2017-11-03,True,State Street Corporation Dep Shs Representing 1/4000 Ownership Int In Sh Non Cum (Perpertual Pfd Stk Ser C),STT-C,ps
7214,2017-11-03,True,State Street Corporation Depositary Shares Series D,STT-D,ps
7215,2017-11-03,True,State Street Corporation Depository Shares Series E,STT-E,ps
7216,2017-11-03,True,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,STT-G,ps
7217,2017-11-03,True,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,STWD,cs
7218,2017-11-03,True,Seagate Technology PLC,STX,cs
7219,2017-11-03,True,Constellation Brands Inc.,STZ,cs
7220,2017-11-03,True,Constellation Brands Inc.,STZ.B,cs
7221,2017-11-03,True,Suncor Energy Inc.,SU,cs
7222,2017-11-03,True,iShares Short-Term National Muni Bond,SUB,et
7223,2017-11-03,True,Sun Communities Inc.,SUI,cs
7224,2017-11-03,True,Sun Communities Inc. Preferred Series A,SUI-A,ps
7225,2017-11-03,True,Summit Materials Inc. Class A,SUM,cs
7226,2017-11-03,True,Summer Infant Inc.,SUMR,cs
7227,2017-11-03,True,Sunoco LP representing limited partner interests,SUN,cs
7228,2017-11-03,True,Solar Senior Capital Ltd.,SUNS,cs
7229,2017-11-03,True,Sunworks Inc.,SUNW,cs
7230,2017-11-03,True,Superior Industries International Inc. (DE),SUP,cs
7231,2017-11-03,True,Supernus Pharmaceuticals Inc.,SUPN,cs
7232,2017-11-03,True,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,SUPV,cs
7233,2017-11-03,True,iShares MSCI USA ESG Select,SUSA,et
7234,2017-11-03,True,iShares ESG 1-5 Year USD Corporate Bond ETF,SUSB,N/A
7235,2017-11-03,True,iShares ESG USD Corporate Bond ETF,SUSC,N/A
7236,2017-11-03,True,Sinovac Biotech Ltd.,SVA,cs
7237,2017-11-03,True,Severn Bancorp Inc,SVBI,cs
7238,2017-11-03,True,Silvercorp Metals Inc.,SVM,cs
7239,2017-11-03,True,Savara Inc.,SVRA,cs
7240,2017-11-03,True,Servotronics Inc.,SVT,cs
7241,2017-11-03,True,SuperValu Inc.,SVU,cs
7242,2017-11-03,True,Firsthand Technology Value Fund Inc.,SVVC,cs
7243,2017-11-03,True,ProShares Short VIX Short Term Futures,SVXY,et
7244,2017-11-03,True,Switch Inc. Class A,SWCH,cs
7245,2017-11-03,True,ALPS/Dorsey Wright Sector Momentum ETF,SWIN,N/A
7246,2017-11-03,True,Sierra Wireless Inc.,SWIR,cs
7247,2017-11-03,True,Stanley Black & Decker Inc. 5.75% Junior Subordinated Debenture due 2052,SWJ,N/A
7248,2017-11-03,True,Stanley Black & Decker Inc.,SWK,cs
7249,2017-11-03,True,Skyworks Solutions Inc.,SWKS,cs
7250,2017-11-03,True,Schweitzer-Mauduit International Inc.,SWM,cs
7251,2017-11-03,True,Southwestern Energy Company,SWN,cs
7252,2017-11-03,True,Southwestern Energy Company Depositary Shares each representing a 1/20th ownership interest in a share of 6.25% Series B Mandatory Convertible Preferred Stock,SWNC,ps
7253,2017-11-03,True,Stanley Black & Decker Inc. Corporate Units,SWP,su
7254,2017-11-03,True,Southwest Gas Holdings Inc.,SWX,cs
7255,2017-11-03,True,Swiss Helvetia Fund Inc. (The),SWZ,cs
7256,2017-11-03,True,SunCoke Energy Inc.,SXC,cs
7257,2017-11-03,True,SunCoke Energy Partners L.P. Representing Limited partner Interests,SXCP,cs
7258,2017-11-03,True,Southcross Energy Partners L.P.,SXE,cs
7259,2017-11-03,True,Standex International Corporation,SXI,cs
7260,2017-11-03,True,Sensient Technologies Corporation,SXT,cs
7261,2017-11-03,True,Stock Yards Bancorp Inc.,SYBT,cs
7262,2017-11-03,True,Synlogic Inc.,SYBX,cs
7263,2017-11-03,True,SPDR MFS Systematic Core Equity,SYE,N/A
7264,2017-11-03,True,Synchrony Financial,SYF,cs
7265,2017-11-03,True,SPDR MFS Systematic Growth Equity,SYG,N/A
7266,2017-11-03,True,Stryker Corporation,SYK,cs
7267,2017-11-03,True,Sykes Enterprises Incorporated,SYKE,cs
7268,2017-11-03,True,Cambria Shareholder Yield,SYLD,N/A
7269,2017-11-03,True,Symantec Corporation,SYMC,cs
7270,2017-11-03,True,Synthesis Energy Systems Inc.,SYMX,cs
7271,2017-11-03,True,Synthetic Biologics Inc.,SYN,cs
7272,2017-11-03,True,Synaptics Incorporated,SYNA,cs
7273,2017-11-03,True,Synacor Inc.,SYNC,cs
7274,2017-11-03,True,Synalloy Corporation,SYNL,cs
7275,2017-11-03,True,Syntel Inc.,SYNT,cs
7276,2017-11-03,True,Sypris Solutions Inc.,SYPR,cs
7277,2017-11-03,True,Syros Pharmaceuticals Inc.,SYRS,cs
7278,2017-11-03,True,Syngenta AG,SYT,cs
7279,2017-11-03,True,SPDR MFS Systematic Value Equity,SYV,N/A
7280,2017-11-03,True,Systemax Inc.,SYX,cs
7281,2017-11-03,True,Sysco Corporation,SYY,cs
7282,2017-11-03,True,Cushing Renaissance Fund (The) of Beneficial Interest,SZC,cs
7283,2017-11-03,True,ProShares UltraShort Consumer Goods,SZK,et
7284,2017-11-03,True,DB Crude Oil Short ETN due June 1 2038,SZO,et
7285,2017-11-03,True,AT&T Inc.,T,cs
7286,2017-11-03,True,TravelCenters of America LLC,TA,cs
7287,2017-11-03,True,TransAlta Corporation,TAC,cs
7288,2017-11-03,True,Del Taco Restaurants Inc.,TACO,cs
7289,2017-11-03,True,Del Taco Restaurants Inc. Warrants,TACOW,N/A
7290,2017-11-03,True,TransAct Technologies Incorporated,TACT,cs
7291,2017-11-03,True,Teucrium Agricultural Fund ETV,TAGS,et
7292,2017-11-03,True,Tahoe Resources Inc. (Canada),TAHO,cs
7293,2017-11-03,True,Cambria Tail Risk,TAIL,N/A
7294,2017-11-03,True,Taitron Components Incorporated,TAIT,cs
7295,2017-11-03,True,TAL Education Group American Depositary Shares,TAL,cs
7296,2017-11-03,True,Guggenheim Solar,TAN,et
7297,2017-11-03,True,Tantech Holdings Ltd.,TANH,cs
7298,2017-11-03,True,TravelCenters of America LLC 8.25% Senior Notes due 2028,TANNI,N/A
7299,2017-11-03,True,,TANNL,N/A
7300,2017-11-03,True,,TANNZ,N/A
7301,2017-11-03,True,Guggenheim China Real Estate,TAO,et
7302,2017-11-03,True,Molson Coors Brewing Company Class B,TAP,cs
7303,2017-11-03,True,Molson Coors Brewing Company Class A,TAP.A,cs
7304,2017-11-03,True,Barclays Inverse US Treasury Composite ETN,TAPR,N/A
7305,2017-11-03,True,Taro Pharmaceutical Industries Ltd.,TARO,cs
7306,2017-11-03,True,Carrols Restaurant Group Inc.,TAST,cs
7307,2017-11-03,True,TransAtlantic Petroleum Ltd (Bermuda),TAT,cs
7308,2017-11-03,True,TAT Technologies Ltd.,TATT,cs
7309,2017-11-03,True,Liberty Tax Inc.,TAX,cs
7310,2017-11-03,False,U.S. Tax Reform Fund,TAXR,N/A
7311,2017-11-03,True,Taylor Devices Inc.,TAYD,cs
7312,2017-11-03,True,The Bancorp Inc.,TBBK,cs
7313,2017-11-03,True,ProShares Short 20+ Year Treasury,TBF,et
7314,2017-11-03,True,TrueBlue Inc.,TBI,cs
7315,2017-11-03,True,Triumph Bancorp Inc.,TBK,cs
7316,2017-11-03,True,Managed Portfolio Series Tortoise Water Fund,TBLU,N/A
7317,2017-11-03,True,Territorial Bancorp Inc.,TBNK,cs
7318,2017-11-03,True,Theravance Biopharma Inc.,TBPH,cs
7319,2017-11-03,True,ProShares UltraShort Lehman 20 Year Treasury,TBT,et
7320,2017-11-03,True,ProShares Short 7 10 Year Treasury,TBX,et
7321,2017-11-03,True,Triangle Capital Corporation,TCAP,cs
7322,2017-11-03,True,Texas Capital Bancshares Inc.,TCBI,cs
7323,2017-11-03,True,Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,TCBIL,N/A
7324,2017-11-03,True,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,TCBIP,ps
7325,2017-11-03,True,Texas Capital Bancshares Inc. Warrants 01/16/2019,TCBIW,N/A
7326,2017-11-03,True,TriCo Bancshares,TCBK,cs
7327,2017-11-03,True,Triangle Capital Corporation 6.375% Senior Notes due 2022,TCCA,N/A
7328,2017-11-03,True,,TCCB,N/A
7329,2017-11-03,True,Technical Communications Corporation,TCCO,cs
7330,2017-11-03,True,TCF Financial Corporation,TCF,cs
7331,2017-11-03,True,TCF Financial Corporation Warrants,TCF+,N/A
7332,2017-11-03,True,TCF Financial Corporation Perp Pfd Ser B,TCF-C,ps
7333,2017-11-03,True,TCF Financial Corporation Depositary Shares Series C,TCF-D,ps
7334,2017-11-03,True,The Community Financial Corporation,TCFC,cs
7335,2017-11-03,True,The Carlyle Group L.P.,TCGP,ps
7336,2017-11-03,True,iShares Edge MSCI Multifactor Technology,TCHF,N/A
7337,2017-11-03,True,Transcontinental Realty Investors Inc.,TCI,cs
7338,2017-11-03,True,Tactile Systems Technology Inc.,TCMD,cs
7339,2017-11-03,True,Taubman Centers Inc.,TCO,cs
7340,2017-11-03,True,Taubman Centers Inc. Preferred Shares Series J,TCO-J,ps
7341,2017-11-03,True,Taubman Centers Inc. Preferred Series K,TCO-K,ps
7342,2017-11-03,True,TRACON Pharmaceuticals Inc.,TCON,cs
7343,2017-11-03,True,TC PipeLines LP representing Limited Partner Interests,TCP,cs
7344,2017-11-03,True,TCP Capital Corp.,TCPC,cs
7345,2017-11-03,True,THL Credit Inc.,TCRD,cs
7346,2017-11-03,True,,TCRX,N/A
7347,2017-11-03,True,THL Credit Inc. 6.75% Notes due 2022,TCRZ,N/A
7348,2017-11-03,True,Container Store (The),TCS,cs
7349,2017-11-03,True,Premise Capital Frontier Advantage Diversified Tactical,TCTL,N/A
7350,2017-11-03,True,Tucows Inc.,TCX,cs
7351,2017-11-03,True,Toronto Dominion Bank (The),TD,cs
7352,2017-11-03,True,Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,TDA,N/A
7353,2017-11-03,True,Teradata Corporation,TDC,cs
7354,2017-11-03,True,Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,TDE,N/A
7355,2017-11-03,True,Templeton Dragon Fund Inc.,TDF,cs
7356,2017-11-03,True,Transdigm Group Incorporated Inc.,TDG,cs
7357,2017-11-03,True,Telephone and Data Systems Inc. Sr Nt,TDI,bo
7358,2017-11-03,True,First Trust NASDAQ Technology Dividend Index Fund,TDIV,et
7359,2017-11-03,True,Telephone and Data Systems Inc. 7% Senior Notes due 2060,TDJ,N/A
7360,2017-11-03,True,Teladoc Inc.,TDOC,cs
7361,2017-11-03,True,Telephone and Data Systems Inc.,TDS,cs
7362,2017-11-03,True,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,TDTF,et
7363,2017-11-03,True,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,TDTT,et
7364,2017-11-03,True,Tidewater Inc.,TDW,cs
7365,2017-11-03,True,,TDW+A,N/A
7366,2017-11-03,True,,TDW+B,N/A
7367,2017-11-03,True,Teledyne Technologies Incorporated,TDY,cs
7368,2017-11-03,True,Atlassian Corporation Plc,TEAM,cs
7369,2017-11-03,True,TearLab Corporation,TEAR,cs
7370,2017-11-03,True,Tech Data Corporation,TECD,cs
7371,2017-11-03,True,Bio-Techne Corp,TECH,cs
7372,2017-11-03,True,Teck Resources Ltd,TECK,cs
7373,2017-11-03,True,Direxion Technology Bull 3X Shares,TECL,et
7374,2017-11-03,True,Direxion Technology Bear 3X Shares,TECS,et
7375,2017-11-03,True,Tarena International Inc.,TEDU,cs
7376,2017-11-03,True,Telefonica SA,TEF,cs
7377,2017-11-03,True,Tallgrass Energy GP LP Class A Shares,TEGP,cs
7378,2017-11-03,True,Templeton Emerging Markets Income Fund Inc.,TEI,cs
7379,2017-11-03,True,TE Connectivity Ltd. New Switzerland Registered Shares,TEL,cs
7380,2017-11-03,True,Tellurian Inc.,TELL,cs
7381,2017-11-03,True,Tenneco Inc.,TEN,cs
7382,2017-11-03,True,Tenax Therapeutics Inc.,TENX,cs
7383,2017-11-03,True,Telecom Argentina SA,TEO,cs
7384,2017-11-03,True,Tallgrass Energy Partners LP representing limited partner interests,TEP,cs
7385,2017-11-03,True,Teradyne Inc.,TER,cs
7386,2017-11-03,True,EquityCompass Tactical Risk Manager,TERM,N/A
7387,2017-11-03,True,TerraForm Power Inc.,TERP,cs
7388,2017-11-03,True,Tesco Corporation,TESO,cs
7389,2017-11-03,True,TESSCO Technologies Incorporated,TESS,cs
7390,2017-11-03,True,ETF Industry Exposure & Financial Services,TETF,N/A
7391,2017-11-03,True,Pareteum Corporation,TEUM,cs
7392,2017-11-03,True,Teva Pharmaceutical Industries Limited American Depositary Shares,TEVA,cs
7393,2017-11-03,True,Terex Corporation,TEX,cs
7394,2017-11-03,True,SPDR Nuveen Bloomberg Barclays Municipal Bond,TFI,et
7395,2017-11-03,True,iShares Treasury Floating Rate Bond,TFLO,N/A
7396,2017-11-03,True,TFS Financial Corporation,TFSL,cs
7397,2017-11-03,True,Teleflex Incorporated,TFX,cs
7398,2017-11-03,True,Tredegar Corporation,TG,cs
7399,2017-11-03,True,Transglobe Energy Corp,TGA,cs
7400,2017-11-03,True,Taseko Mines Ltd.,TGB,cs
7401,2017-11-03,True,Tengasco Inc.,TGC,cs
7402,2017-11-03,True,Tecogen Inc.,TGEN,cs
7403,2017-11-03,True,Textainer Group Holdings Limited,TGH,cs
7404,2017-11-03,True,Triumph Group Inc.,TGI,cs
7405,2017-11-03,True,Tecnoglass Inc.,TGLS,cs
7406,2017-11-03,True,TEGNA Inc,TGNA,cs
7407,2017-11-03,True,Teekay LNG Partners L.P.,TGP,cs
7408,2017-11-03,True,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,TGP-A,ps
7409,2017-11-03,True,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,TGP-B,ps
7410,2017-11-03,True,Transportadora de Gas del Sur SA TGS,TGS,cs
7411,2017-11-03,True,Target Corporation,TGT,cs
7412,2017-11-03,True,TG Therapeutics Inc.,TGTX,cs
7413,2017-11-03,True,Tenet Healthcare Corporation,THC,cs
7414,2017-11-03,True,iShares MSCI Thailand Capped Investable Market Index Fund,THD,et
7415,2017-11-03,True,First Financial Corporation Indiana,THFF,cs
7416,2017-11-03,True,Hanover Insurance Group Inc,THG,cs
7417,2017-11-03,True,The Hanover Insurance Group Inc. 6.35% Subordinated Debentures due 2053,THGA,N/A
7418,2017-11-03,True,International Tower Hill Mines Ltd. (Canada),THM,cs
7419,2017-11-03,True,Thor Industries Inc.,THO,cs
7420,2017-11-03,True,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,THQ,cs
7421,2017-11-03,True,Thermon Group Holdings Inc.,THR,cs
7422,2017-11-03,True,Gentherm Inc,THRM,cs
7423,2017-11-03,True,Treehouse Foods Inc.,THS,cs
7424,2017-11-03,True,Truett-Hurst Inc.,THST,cs
7425,2017-11-03,True,Tekla World Healthcare Fund Shares of Beneficial Interest,THW,cs
